video_id,kelompok,comment_id,author,teks_asli,teks_bersih,jumlah_kata,jumlah_like,published_at,sentimen,confidence_score
LI3iOP-9VCc,KAI_KRL,UgzZCDaQJqrEWbRgAiR4AaABAg,@nurhayatbayan9350,"mslah bkan di taksix.. sharus di beri informasi klau di dpan ad mobil mogok, apalagi durasi sblum kjdian kecelakan pertama lma 35 mnit dri saksi2.  ini stlah pristiwa kecelakan dri blkang g di komunikasi jdilah kclkaaan bruntun","mslah bkan di taksix.. sharus di beri informasi klau di dpan ad mobil mogok, apalagi durasi sblum kjdian kecelakan pertama lma 35 mnit dri saksi2. ini stlah pristiwa kecelakan dri blkang g di komunikasi jdilah kclkaaan bruntun",37,0,2026-04-28T16:24:03Z,NEGATIF,0.9138
LI3iOP-9VCc,KAI_KRL,UgzLmLTdzNGB1sU2EpV4AaABAg,@IdaIda-tq8hq,Daripada banyk kotban knp gk lanjut aza biarlah  taxi yg ringsek..emang gk ada aba2 klw kreta bromo sdh jalan?,Daripada banyk kotban knp gk lanjut aza biarlah taxi yg ringsek..emang gk ada aba2 klw kreta bromo sdh jalan?,19,0,2026-04-28T00:39:33Z,NEGATIF,0.9578
LI3iOP-9VCc,KAI_KRL,UgxbbtwM0bf-Kg3gXy94AaABAg,@SangHyangTayaTaya,"Konoha Konoha, 
perbaiki manajemen dan fasilitas KAI, 
jalur itu itu aja terlalu padat, dan sistem informasi internal harus diperbaiki kayaknya.
la ada kerreta berhentti harusnya sudah ada tindakan reschedule kereta dibelakangnya. biar ga telat ngerem 😊","Konoha Konoha, perbaiki manajemen dan fasilitas KAI, jalur itu itu aja terlalu padat, dan sistem informasi internal harus diperbaiki kayaknya. la ada kerreta berhentti harusnya sudah ada tindakan reschedule kereta dibelakangnya. biar ga telat ngerem",35,0,2026-04-29T13:32:26Z,NEGATIF,0.9852
LI3iOP-9VCc,KAI_KRL,UgxuHibOUkI4izD8giB4AaABAg,@WijiAstuti-j8d,"Semua orang berpikir kok KAI tidak punya emergency sistem di tambah sdm rendah yg jd sumber musibah.
Hampir tiap hari sering terjadi kecelakaan",Semua orang berpikir kok KAI tidak punya emergency sistem di tambah sdm rendah yg jd sumber musibah. Hampir tiap hari sering terjadi kecelakaan,23,0,2026-04-28T03:48:38Z,NEGATIF,0.9955
LI3iOP-9VCc,KAI_KRL,Ugwkefh_WMJLisBoIZF4AaABAg,@ferdisinaga9500,"Ya mnurut ge selain taxi emng menjadi dalang kecelakaan, tpi perugas kai yg hrs nya d selidiki itu kn durasi kecelakaan mkn wktu knpa gk da sinyal darurat kereta bromo.. ya klau kita salhkn taxi emng slh cuma bru skrng ada kejadian seperti ini ..setiap kecelakaan palang pintu gk prnh smpe kereta d tabrak dri belkng","Ya mnurut ge selain taxi emng menjadi dalang kecelakaan, tpi perugas kai yg hrs nya d selidiki itu kn durasi kecelakaan mkn wktu knpa gk da sinyal darurat kereta bromo.. ya klau kita salhkn taxi emng slh cuma bru skrng ada kejadian seperti ini ..setiap kecelakaan palang pintu gk prnh smpe kereta d tabrak dri belkng",56,0,2026-04-28T00:59:17Z,NEGATIF,0.927
LI3iOP-9VCc,KAI_KRL,UgwpakrA_NnclBgzHn14AaABAg,@kucinglucu4263,"masa pengatur jalur KA kalah sama google maps,google maps aja bisa memberitahu kita jika ada kemacetan di depan,masa sekelas PT KAI ngga mampu . . . . .
pasti taksi yang di salahkan 100-% dan pihak PT KAI ngga mau di salahkan","masa pengatur jalur KA kalah sama google maps,google maps aja bisa memberitahu kita jika ada kemacetan di depan,masa sekelas PT KAI ngga mampu . . . . . pasti taksi yang di salahkan 100- dan pihak PT KAI ngga mau di salahkan",42,0,2026-04-28T00:37:34Z,NEGATIF,0.9841
LI3iOP-9VCc,KAI_KRL,UgxcyYKHUfyIWytJOml4AaABAg,@maryatun3801,Udh tak usah salah menyalakan namanya musibah kita tidak tahu yg penting udh cepat di tanganin dengan debaim baiknya,Udh tak usah salah menyalakan namanya musibah kita tidak tahu yg penting udh cepat di tanganin dengan debaim baiknya,19,3,2026-04-28T00:09:06Z,POSITIF,0.9415
LI3iOP-9VCc,KAI_KRL,UgwOXz6kAPZcIpRSLy54AaABAg,@Ahmadyani-b6g,Harusnya KRL taksi dorong aje terus. jalur kereta jawa tiap berapa menit melintas hati2 masinis dari belang terlambat dikit habis.,Harusnya KRL taksi dorong aje terus. jalur kereta jawa tiap berapa menit melintas hati2 masinis dari belang terlambat dikit habis.,20,0,2026-04-28T00:10:27Z,NEGATIF,0.9863
LI3iOP-9VCc,KAI_KRL,Ugylv8-z1y0RDULrNpp4AaABAg,@CoCoDodo-v8s,Informasi ke kereta Argo Bromo kalau ada KRL berhenti telat Bu...lagian kok Argi Bromo 1 jalur sama KRL?,Informasi ke kereta Argo Bromo kalau ada KRL berhenti telat Bu...lagian kok Argi Bromo 1 jalur sama KRL?,18,0,2026-04-28T00:56:28Z,NETRAL,0.7309
LI3iOP-9VCc,KAI_KRL,Ugy6LcXs_5vXAkA7-2J4AaABAg,@maryatun3801,Wartawan juga ribet bikin suasana panas bisa nya tiori doang wartawan kan tahu kejadiaannya LG di tanganin pertanyaannya yg benar jangan bikin suasana panas ribet Luh kerja yg bener nama nya musibah kita tidak tahu,Wartawan juga ribet bikin suasana panas bisa nya tiori doang wartawan kan tahu kejadiaannya LG di tanganin pertanyaannya yg benar jangan bikin suasana panas ribet Luh kerja yg bener nama nya musibah kita tidak tahu,35,0,2026-04-28T00:10:37Z,NEGATIF,0.9953
LI3iOP-9VCc,KAI_KRL,Ugyp0kDrWQXPncXeOa94AaABAg,@piusfellyadiwijaya5057,Taxi salah.kelalaian petugas jg ada penyebab kejadian ini,Taxi salah.kelalaian petugas jg ada penyebab kejadian ini,8,0,2026-04-28T02:39:05Z,NEGATIF,0.5132
LI3iOP-9VCc,KAI_KRL,Ugx1fFrazq6IzET61Il4AaABAg,@agussupriyadi4752,Kok bisa kecelakaan antar kereta api di sebabkan taxi,Kok bisa kecelakaan antar kereta api di sebabkan taxi,9,1,2026-04-28T00:01:20Z,NEGATIF,0.8529
LI3iOP-9VCc,KAI_KRL,UgxRPIK8KlmAOh7nMdd4AaABAg,@MayTri14,Haya  pelatar ran  ada yang naberak ada yang di taberak   ingsah allah ga mungkin kan sengaja  kalou  mungkin pun semua  itu pelatar ran semua itu allah yang gerak kan 😂😂😂😂 bayak 2 ber istifar 2?????manusia tempat ya salah dan hilap pasti,Haya pelatar ran ada yang naberak ada yang di taberak ingsah allah ga mungkin kan sengaja kalou mungkin pun semua itu pelatar ran semua itu allah yang gerak kan bayak 2 ber istifar 2?????manusia tempat ya salah dan hilap pasti,40,0,2026-04-28T00:45:14Z,NEGATIF,0.9933
LI3iOP-9VCc,KAI_KRL,UgzH-BrI1e_8cwwVltB4AaABAg,@tripangestiningsih5957,Harusnya krl ga usah direm tabrakan taksi tsb paling yg mati supirnya.,Harusnya krl ga usah direm tabrakan taksi tsb paling yg mati supirnya.,12,0,2026-04-28T00:39:18Z,NEGATIF,0.6181
LI3iOP-9VCc,KAI_KRL,UgzZdDNRWbbHYH-TYfN4AaABAg,@adiedwie,"Jangan hanya taxi dimasalahkan, kenapa kereta argobromo ga dapet informasi seceoarnya bahwa kereta di depan lagi berenti, ini system yg kacau, atau ada human error harus di selidiki.","Jangan hanya taxi dimasalahkan, kenapa kereta argobromo ga dapet informasi seceoarnya bahwa kereta di depan lagi berenti, ini system yg kacau, atau ada human error harus di selidiki.",28,0,2026-04-28T01:56:46Z,NEGATIF,0.9969
LI3iOP-9VCc,KAI_KRL,Ugy-FgY9N3axnUpxLrZ4AaABAg,@asepmisbach5740,"Emang taksi hijau itu selalu bikin masalah di jalan, dia cari penumpang ga liat ke belakang lagi antri jalan bahkan berhenti seenaknya berhenti ga ke pinggir, liat tuh di Rasuna said selalu dia yang bikin macet","Emang taksi hijau itu selalu bikin masalah di jalan, dia cari penumpang ga liat ke belakang lagi antri jalan bahkan berhenti seenaknya berhenti ga ke pinggir, liat tuh di Rasuna said selalu dia yang bikin macet",36,0,2026-04-28T00:55:10Z,NEGATIF,0.9619
LI3iOP-9VCc,KAI_KRL,UgzLLzt3uFk22BC4yod4AaABAg,@UstadzAgus,Seharusnya sopir taksi masuk penjara,Seharusnya sopir taksi masuk penjara,5,0,2026-04-28T01:03:49Z,NEGATIF,0.8454
LI3iOP-9VCc,KAI_KRL,UgwbvcM5yn4J02t26WF4AaABAg,@handimutiarar2581,Mulai cari kambing hitam..siap2 taxi dsruh bayar kompensasi 😅,Mulai cari kambing hitam..siap2 taxi dsruh bayar kompensasi,8,5,2026-04-28T00:13:08Z,NEGATIF,0.9906
LI3iOP-9VCc,KAI_KRL,UgybJDKoNVOffkYp2g94AaABAg,@anomananom2101,Kalau Masi memegangi EGO pasti yalai yg lain,Kalau Masi memegangi EGO pasti yalai yg lain,8,0,2026-04-28T00:13:34Z,NEGATIF,0.9863
LI3iOP-9VCc,KAI_KRL,UgyuSVw3TX6WiF6_mVV4AaABAg,@apramaz1585,"Knapa harus TAKSI yg dusalahkan!!!! Seharus nya Petugas KAI laah yg harus memperhatikan sinyal yg mengatur nya,","Knapa harus TAKSI yg dusalahkan!!!! Seharus nya Petugas KAI laah yg harus memperhatikan sinyal yg mengatur nya,",17,0,2026-04-28T00:59:20Z,NEGATIF,0.6866
LI3iOP-9VCc,KAI_KRL,Ugz8_XpzrwHeIwCH1nx4AaABAg,@julajuli-b9r5w,"Petugas KAI gak kompeten. Sudah tahu ada laka, petugas lapangan tidak info langsung ke pusat sentral jadi petugas kendali monitor tidak bisa info kereta lain di lajur yang sama.","Petugas KAI gak kompeten. Sudah tahu ada laka, petugas lapangan tidak info langsung ke pusat sentral jadi petugas kendali monitor tidak bisa info kereta lain di lajur yang sama.",29,0,2026-04-28T00:49:57Z,NEGATIF,0.9949
LI3iOP-9VCc,KAI_KRL,UgyGntTrTpKWLqh-4Ip4AaABAg,@salamgading7856,Gara2 1 kendaraan ceroboh kai rugi ratusan miliar,Gara2 1 kendaraan ceroboh kai rugi ratusan miliar,8,0,2026-04-28T00:27:05Z,NEGATIF,0.93
LI3iOP-9VCc,KAI_KRL,UgydVZzlk2QvY-N6CpF4AaABAg,@GianJlntaputra-jy3gy,"Jangan menyalakan taxi, busset Luh, nyawa org Bu...kira boneka ya, ada asuransi k tidak, yang salah sistem nya KAI ibu. Tdk usa baku menyalakan taxi😮","Jangan menyalakan taxi, busset Luh, nyawa org Bu...kira boneka ya, ada asuransi k tidak, yang salah sistem nya KAI ibu. Tdk usa baku menyalakan taxi",25,1,2026-04-28T00:19:49Z,NEGATIF,0.9798
LI3iOP-9VCc,KAI_KRL,Ugx7SY-Ij-qj5itXObV4AaABAg,@cowoganteng3776,"Bukan taxi tapi MMG KAI nya yg tidak koordinasi DG baik ,karena beda jalur antara kecelakaan kereta api 1 DG kereta api 2,ini hanya kambing hitam kai saja ,jadi MMG KAI harus dirombak di samping MMG taksi hijau harus di tertibkan juga ,juga ganti rugi kereta api 1 yg tabrak taksi ,tapi korban Argo Bromo adalah tanggung jawab KAI bukan operator taxi Karena itu terjadi di rel 2.","Bukan taxi tapi MMG KAI nya yg tidak koordinasi DG baik ,karena beda jalur antara kecelakaan kereta api 1 DG kereta api 2,ini hanya kambing hitam kai saja ,jadi MMG KAI harus dirombak di samping MMG taksi hijau harus di tertibkan juga ,juga ganti rugi kereta api 1 yg tabrak taksi ,tapi korban Argo Bromo adalah tanggung jawab KAI bukan operator taxi Karena itu terjadi di rel 2.",68,0,2026-04-28T13:53:28Z,NEGATIF,0.9711
LI3iOP-9VCc,KAI_KRL,Ugx51jOm8cN9leVWZB54AaABAg,@gondangsatu6389,"Satu kata untuk operator stasiun KAI : TOLOL !!!!!.
Sangat JELAS ada KRL tabrak taksi. Dan itu ada jeda beberapa menit !!!!!!
Di tempat yang sama, ada KRL berhenti nunggu evakuasi taksi.
Dan beberapa menit kemudian, KA Argo Bromo dengan sangat keras menabrak KRL berhenti !!!!!
Sungguh membagongkan !!!!!
Disini pernah ada kecelakaan di perlintasan palang pintu kereta api Kedung Banteng, Sragen, operator stasiun langsung bergerak cepat komunikasi dg kereta api berikutnya, dan tidak terjadi kecelakaan yang ada di stasiun Bekasi.
Sementara dari jarak beberapa kilometer terlihat KA berjalan pelan menuju stasiun Kedung Banteng !!!!!!","Satu kata untuk operator stasiun KAI TOLOL !!!!!. Sangat JELAS ada KRL tabrak taksi. Dan itu ada jeda beberapa menit !!!!!! Di tempat yang sama, ada KRL berhenti nunggu evakuasi taksi. Dan beberapa menit kemudian, KA Argo Bromo dengan sangat keras menabrak KRL berhenti !!!!! Sungguh membagongkan !!!!! Disini pernah ada kecelakaan di perlintasan palang pintu kereta api Kedung Banteng, Sragen, operator stasiun langsung bergerak cepat komunikasi dg kereta api berikutnya, dan tidak terjadi kecelakaan yang ada di stasiun Bekasi. Sementara dari jarak beberapa kilometer terlihat KA berjalan pelan menuju stasiun Kedung Banteng !!!!!!",94,2,2026-04-28T00:21:38Z,NEGATIF,0.5195
LI3iOP-9VCc,KAI_KRL,UgxTeET0Ha7eiW76ssR4AaABAg,@Solid_Squad,"Memang perkeretaan di Indonesia gk becus masa taksi lagi disalahkan padahal harusnya tiap kereta api ada komunikasi tiap masinis, jaman secanggih ini kok masih senang pake cara primitif bukannya ada untungnya buat beli hp trus instalasi wa dan buat grup khusus 👎🏻😆🤣","Memang perkeretaan di Indonesia gk becus masa taksi lagi disalahkan padahal harusnya tiap kereta api ada komunikasi tiap masinis, jaman secanggih ini kok masih senang pake cara primitif bukannya ada untungnya buat beli hp trus instalasi wa dan buat grup khusus",41,0,2026-04-28T03:48:58Z,NEGATIF,0.9766
LI3iOP-9VCc,KAI_KRL,Ugy_QX_aA5XoNR-NzOd4AaABAg,@johnpaul1845,"begitU dongo dan tololnya PT.KAI ...jika sistem alert atau tindakan waspada  radius 800 meter tidak ada...ini era canggih  bro dan semua terkontrol di pusat...sistem yg tidak dibarengih alat canggih
pasti taruhannya adalah nyawa....jadi inget tragedi bintaro era tahun 80an...kereta adu banteng....gw hadir disitu...",begitU dongo dan tololnya PT.KAI ...jika sistem alert atau tindakan waspada radius 800 meter tidak ada...ini era canggih bro dan semua terkontrol di pusat...sistem yg tidak dibarengih alat canggih pasti taruhannya adalah nyawa....jadi inget tragedi bintaro era tahun 80an...kereta adu banteng....gw hadir disitu...,43,0,2026-04-28T14:45:43Z,NEGATIF,0.985
LI3iOP-9VCc,KAI_KRL,UgwPdUd9QPSL-DS7WpZ4AaABAg,@Wohego86,"para LBH  ayo bersuara 
Jaminan kematian bagi penumpang kereta api (KA) akibat kecelakaan PT KAI dijamin oleh Jasa Raharja dengan santunan utama Rp50 juta per orang (ahli waris) sesuai PMK No. 15 Tahun 2017. Santunan mencakup biaya penguburan (jika tanpa ahli waris) Rp4 juta, biaya perawatan maksimal Rp20 juta, dan santunan cacat tetap hingga Rp50 juta","para LBH ayo bersuara Jaminan kematian bagi penumpang kereta api KA akibat kecelakaan PT KAI dijamin oleh Jasa Raharja dengan santunan utama Rp50 juta per orang ahli waris sesuai PMK No. 15 Tahun 2017. Santunan mencakup biaya penguburan jika tanpa ahli waris Rp4 juta, biaya perawatan maksimal Rp20 juta, dan santunan cacat tetap hingga Rp50 juta",56,0,2026-04-28T07:44:48Z,NETRAL,0.977
LI3iOP-9VCc,KAI_KRL,UgyPLoJP8eDxRNFj0Pd4AaABAg,@miftahululum381,Emang tu taksi sopirnya pada belagu rata rata..sering selap selip ..ayolah di kaji ulang itu izin taksinyaaa,Emang tu taksi sopirnya pada belagu rata rata..sering selap selip ..ayolah di kaji ulang itu izin taksinyaaa,17,0,2026-04-28T01:44:02Z,NEGATIF,0.9901
LI3iOP-9VCc,KAI_KRL,Ugz26qJCJu7pHO-xWap4AaABAg,@AndriSaputra-qx7hw,"Masih nyalahin taxsi penyeban ny  yg jdi prtanyaan ko bisa kepala KRL itu bradu. Klo KRL nabrak taxsi ya tabrak aja taxsi knapa mesti dua kreta itu tabrakan, suda ada masing""jalur, dn di atas kepala KRL itu uda klihatan jalur yg akan di ambil. Knpa hrus ikutan nabrak taxsu juga KRL yg satu nya.. Sya buka youtube krna teman sya post ini kebetulan saat kejadian teman sya lgi nunggu kreta disana. Pas sampai mau masuk pas kecelakaan itu kata nya","Masih nyalahin taxsi penyeban ny yg jdi prtanyaan ko bisa kepala KRL itu bradu. Klo KRL nabrak taxsi ya tabrak aja taxsi knapa mesti dua kreta itu tabrakan, suda ada masing jalur, dn di atas kepala KRL itu uda klihatan jalur yg akan di ambil. Knpa hrus ikutan nabrak taxsu juga KRL yg satu nya.. Sya buka youtube krna teman sya post ini kebetulan saat kejadian teman sya lgi nunggu kreta disana. Pas sampai mau masuk pas kecelakaan itu kata nya",81,0,2026-04-28T01:02:05Z,NEGATIF,0.7204
LI3iOP-9VCc,KAI_KRL,UgxizQA_Dan5O4vP0Bh4AaABAg,@NaysahEdline,"Taxi Vietnam cabut ijin operasi nya.terlalu berbahaya cek kelayakan jalan raya.lokal ga kekurangan taxi ada blue bird Gocar grapcar, kenapa harus impor taxi Vietnam.","Taxi Vietnam cabut ijin operasi nya.terlalu berbahaya cek kelayakan jalan raya.lokal ga kekurangan taxi ada blue bird Gocar grapcar, kenapa harus impor taxi Vietnam.",24,0,2026-04-28T00:38:31Z,NEGATIF,0.9931
LI3iOP-9VCc,KAI_KRL,UgwuV7Uuysej6FlLScp4AaABAg,@hanantowidiatmo2610,PT. KAI GA PUNYA SOP MITIGASI YG BAIK ....JD USUT DAN COPOT DIR KAI DAN YG BERURUSAN DGN KEJADIAN,PT. KAI GA PUNYA SOP MITIGASI YG BAIK ....JD USUT DAN COPOT DIR KAI DAN YG BERURUSAN DGN KEJADIAN,19,0,2026-05-01T02:18:44Z,NEGATIF,0.8898
LI3iOP-9VCc,KAI_KRL,UgyrvRPN3tiGD5licBN4AaABAg,@VănBa-1911,"This is a terrorist vehicle, the Indonesian( And the US too ) government should ban this taxi company. I am Vietnamese, and when my citizens are involved in fatal accidents caused by this taxi company, the media and the government cover it up. Then they send in trained ""seeders"" to shift attention to driver error instead of the car's software. I think this time it was due to a dead battery because the battery indicator was inaccurate (the battery was at 30% 5 minutes ago, and the driver thought it was enough to reach the charging station, but the battery ran out right when crossing the railway tracks, leading to the tragic accident).","This is a terrorist vehicle, the Indonesian And the US too government should ban this taxi company. I am Vietnamese, and when my citizens are involved in fatal accidents caused by this taxi company, the media and the government cover it up. Then they send in trained seeders to shift attention to driver error instead of the car's software. I think this time it was due to a dead battery because the battery indicator was inaccurate the battery was at 30 5 minutes ago, and the driver thought it was enough to reach the charging station, but the battery ran out right when crossing the railway tracks, leading to the tragic accident .",113,0,2026-04-28T14:15:49Z,NETRAL,0.411
LI3iOP-9VCc,KAI_KRL,UgztWOu_wxXkUE-ZD7V4AaABAg,@ekosugengmulyadi9038,"KAI jgn nyalahin taxi, mestinya operator tau begitu ada taxi tertabrak dan KRL berhenti. Tau kalau ada KA Argo bromo akan lewat mestinya kontak langsung KA Argo jgn jalan dulu","KAI jgn nyalahin taxi, mestinya operator tau begitu ada taxi tertabrak dan KRL berhenti. Tau kalau ada KA Argo bromo akan lewat mestinya kontak langsung KA Argo jgn jalan dulu",30,5,2026-04-27T23:59:28Z,NETRAL,0.5031
LI3iOP-9VCc,KAI_KRL,UgwB_fzKuyMsLzi7p2Z4AaABAg,@imammahmudi8722,Jangan mengkambing hitamkan taxi online.. seharusnya ada komunikasi kalau ada mobil mogok. Ini kok diem diem aja gak profesional dan mengabaikan keselamatan orang,Jangan mengkambing hitamkan taxi online.. seharusnya ada komunikasi kalau ada mobil mogok. Ini kok diem diem aja gak profesional dan mengabaikan keselamatan orang,23,1,2026-04-28T00:22:31Z,NEGATIF,0.9978
LI3iOP-9VCc,KAI_KRL,Ugx-uHYRAgha9vuBfZN4AaABAg,@cenel2an,"Pemicunya taksi mogok, ditambah sistem kai nya burik, makin ambyaarrrr....","Pemicunya taksi mogok, ditambah sistem kai nya burik, makin ambyaarrrr....",10,2,2026-04-28T00:06:17Z,NEGATIF,0.9965
LI3iOP-9VCc,KAI_KRL,UgwSB7uJzOcoLnsIW1N4AaABAg,@farkhyperdana8297,KAI sistemnya semakin buruk 😂😂😂 prindavan gank,KAI sistemnya semakin buruk prindavan gank,6,0,2026-04-28T00:09:39Z,NEGATIF,0.9976
LI3iOP-9VCc,KAI_KRL,UgwKzGZUvpzxd_VjMP94AaABAg,@baijuriiman3909,"Jangan salahkan taksinya kan pintu masih kebuka, petugasnya kurang koordinasi kereta dibelakangnya. Coba KAI sop nya di benahi. Jaga pintu perlintasan. Buat jalur bawah atau atas.","Jangan salahkan taksinya kan pintu masih kebuka, petugasnya kurang koordinasi kereta dibelakangnya. Coba KAI sop nya di benahi. Jaga pintu perlintasan. Buat jalur bawah atau atas.",26,0,2026-04-28T01:00:35Z,NEGATIF,0.9235
kL5paxuuYdA,KAI_KRL,Ugy_Dp-eDe-LlysCU3V4AaABAg,@achmadnk2605,Artinya pembangunan under pass sudah sangat urgent untuk segera dikerjakan karena ini menyangkut keselamatan kelancaran mobilitas barang dan manusia tentunya,Artinya pembangunan under pass sudah sangat urgent untuk segera dikerjakan karena ini menyangkut keselamatan kelancaran mobilitas barang dan manusia tentunya,20,11,2026-04-28T00:24:27Z,POSITIF,0.7507
kL5paxuuYdA,KAI_KRL,UgxkD1-L5gLKpqi_Z6B4AaABAg,@pjogja393,"Hadeuuhhh Infonya Taksi Green SM tidak ada Sesal dan permohonan maaf atas musibah Tabrakan Kereta ini, wahhh bisa2 bnyk orang petimbangkan gak pk taksi ini","Hadeuuhhh Infonya Taksi Green SM tidak ada Sesal dan permohonan maaf atas musibah Tabrakan Kereta ini, wahhh bisa2 bnyk orang petimbangkan gak pk taksi ini",25,7,2026-04-28T04:59:31Z,NEGATIF,0.9599
kL5paxuuYdA,KAI_KRL,Ugw_D9oBWyVoG8nFSSV4AaABAg,@Par4clytorZ,"Bukan cuma taxi ijo, petugas sinyal lajur kereta & kepala stasiun juga harus diseret ke pengadilan !!!!
Lambatnya respon mereka yang bikin nyawa penumpang melayang","Bukan cuma taxi ijo, petugas sinyal lajur kereta kepala stasiun juga harus diseret ke pengadilan !!!! Lambatnya respon mereka yang bikin nyawa penumpang melayang",24,6,2026-04-28T01:33:06Z,NEGATIF,0.9492
kL5paxuuYdA,KAI_KRL,UgwwTt4PzEtatl6yg7Z4AaABAg,@gonvzior,Kalau MBG di STOP.. kayanya cukup untuk bangun UNDERPAS di setiap PERLINTASAN..,Kalau MBG di STOP.. kayanya cukup untuk bangun UNDERPAS di setiap PERLINTASAN..,12,2,2026-04-28T04:20:02Z,NETRAL,0.4994
kL5paxuuYdA,KAI_KRL,Ugz-6Z7xovLNw44e2XV4AaABAg,@kingawur,Biang masalah lainnya adalah pengendali lalu lintas kereta atau menara pengawas yang pastinya sudah mendapatkan laporan bila KRL sedang berhenti dan selanjutnya tinggal memerintahkan semua kereta di belakang KRL untuk waspada atau berhenti sementara.,Biang masalah lainnya adalah pengendali lalu lintas kereta atau menara pengawas yang pastinya sudah mendapatkan laporan bila KRL sedang berhenti dan selanjutnya tinggal memerintahkan semua kereta di belakang KRL untuk waspada atau berhenti sementara.,34,0,2026-04-28T03:58:07Z,NEGATIF,0.655
kL5paxuuYdA,KAI_KRL,UgzLzrOpEKcZRzRy2YJ4AaABAg,@adhivurr,"laka di stasiun kasusnya beda dg laka taksi, ini kai cm nyari dalih doang biar kelalaian petugasnya tertutupi. laka taksi di mana, laka kereta di mana.","laka di stasiun kasusnya beda dg laka taksi, ini kai cm nyari dalih doang biar kelalaian petugasnya tertutupi. laka taksi di mana, laka kereta di mana.",26,2,2026-04-28T09:51:31Z,NEGATIF,0.9885
kL5paxuuYdA,KAI_KRL,UgzUxLeU43nXhaqm5BV4AaABAg,@abroadwitheka,"Seharusnya di pihak KAI menginformarsikan kalo lagi ada kecelakaan dan disuruh bergenti kereta jarak jauhnya. Berarti bukan salah Taxinya, salah di KAI bekasinya kenapa ga ada koordinasi.","Seharusnya di pihak KAI menginformarsikan kalo lagi ada kecelakaan dan disuruh bergenti kereta jarak jauhnya. Berarti bukan salah Taxinya, salah di KAI bekasinya kenapa ga ada koordinasi.",27,2,2026-04-28T10:07:51Z,NETRAL,0.6277
kL5paxuuYdA,KAI_KRL,UgzqYzFvAf0WfiDQL854AaABAg,@AdamAdityapasha-l7w,Udah bertahun tahun @PT KAI suka bikin masalah terus dan harus di tutup!!perusahaan Berserta cabut dari lisensi BUMN..,Udah bertahun tahun KAI suka bikin masalah terus dan harus di tutup!!perusahaan Berserta cabut dari lisensi BUMN..,17,3,2026-04-28T01:58:18Z,NEGATIF,0.9967
kL5paxuuYdA,KAI_KRL,UgwXxvb074vhUoePyax4AaABAg,@bangkoja6615,Taksi vietnam.... sopir2nya bekas kenek2 angkot ame metromini.... ya beginilah jadinya...,Taksi vietnam.... sopir2nya bekas kenek2 angkot ame metromini.... ya beginilah jadinya...,11,0,2026-04-28T03:43:48Z,NEGATIF,0.9952
kL5paxuuYdA,KAI_KRL,UgzIkSoIKsC6zt809794AaABAg,@abroadwitheka,"Kok nyalahin TAXI hijau. Itu 2 hal kecelakaan berbeda loh. Yang harusnya disalahin pihak petugas stasiun nya kenapa gak ada koordinasi. Itu KA jarak jauh harusnya dikasi tau kalo ada kecelakaan biar berhenti dari jauh. 
Ini bukan salah taxinya.",Kok nyalahin TAXI hijau. Itu 2 hal kecelakaan berbeda loh. Yang harusnya disalahin pihak petugas stasiun nya kenapa gak ada koordinasi. Itu KA jarak jauh harusnya dikasi tau kalo ada kecelakaan biar berhenti dari jauh. Ini bukan salah taxinya.,39,2,2026-04-28T10:14:26Z,NEGATIF,0.9913
kL5paxuuYdA,KAI_KRL,Ugz9Y7t4YwMS_yft0Ft4AaABAg,@ahlazkyun,"Taksi iya harus diinvestigasi, tapi bapak juga mikir isu di kalian apa dan gausah nyalahin pihak lain dulu, bisa bisanya kereta yang harusnya ada “cukup” jarak buat ngerem malah ikut tabrakan juga","Taksi iya harus diinvestigasi, tapi bapak juga mikir isu di kalian apa dan gausah nyalahin pihak lain dulu, bisa bisanya kereta yang harusnya ada cukup jarak buat ngerem malah ikut tabrakan juga",32,0,2026-04-28T06:39:10Z,NEGATIF,0.9771
kL5paxuuYdA,KAI_KRL,UgxlHfwwEFK84emj5Bp4AaABAg,@herrysetiadi7265,Supir taksi ijonya mana? Itu juga tanpa palang pintu kai kan? Tpi ada yg jaga kenapa tuh taksi bisa nyelonong?,Supir taksi ijonya mana? Itu juga tanpa palang pintu kai kan? Tpi ada yg jaga kenapa tuh taksi bisa nyelonong?,20,0,2026-04-28T02:30:41Z,NEGATIF,0.9967
kL5paxuuYdA,KAI_KRL,UgxaxM6oFcCkZpd-T-p4AaABAg,@penonton_aja,"taksi bermaslah di biarin ya begini, kalian juga protokol teknis nya masih gak becus, masa jaman modern gini masih kayak gitu","taksi bermaslah di biarin ya begini, kalian juga protokol teknis nya masih gak becus, masa jaman modern gini masih kayak gitu",21,0,2026-04-28T02:23:48Z,NEGATIF,0.993
kL5paxuuYdA,KAI_KRL,UgxQmL_d2xCv1jHR7Y14AaABAg,@komik_nusantara,*14 nyawa rakyat itu hanyalah angka bagi pejabat*,14 nyawa rakyat itu hanyalah angka bagi pejabat,8,1,2026-04-28T03:32:54Z,NEGATIF,0.936
